2.5999,2.5329,2.4868,2.4154,2.3825,2.3542,2.3304,2.2901,2.2746,2.2385,2.208,2.1942,2.1745,2.1447,2.1368,2.1228,2.1161,2.1029,2.0834,2.0725,2.0608,2.0681,2.0349,2.0382,2.0297,2.0143,2.0143,1.9995,2.0078,1.9832,1.9716,1.972,1.9553,1.9384,1.9457,1.9367,1.9155,1.9222,1.9017,1.8861,1.8947,1.8708,1.8728,1.849,1.8397,1.8309,1.8301,1.8179,1.8126,1.8123,1.7827,1.7856,1.7637,1.7679,1.7573,1.7531,1.7415,1.735,1.7213,1.7217,1.7092,1.7069,1.6764,1.6819,1.6761,1.6574,1.6612,1.6446,1.6351,1.6449,1.6247,1.6238,1.6095,1.6166,1.6071,1.5998,1.5859,1.5861,1.5841,1.5696,1.5665,1.5546,1.564,1.5499,1.5371,1.5293,1.5296,1.5336,1.5166,1.5163,1.5269,1.5022,1.51,1.5022,1.5035,1.4925,1.493,1.4814,1.4824,1.4859,1.4769,1.464,1.4759,1.4618,1.4657,1.465,1.456,1.4589,1.4601,1.4638,1.4538,1.456,1.4523,1.4531,1.4444,1.4428,1.4487,1.4507,1.4521,1.4473,1.443,1.4432,1.4435,1.4342,1.4478,1.4514,1.4456,1.4478,1.4487,1.4509,1.455,1.4511,1.4589,1.4611,1.4572,1.4562,1.4657,1.4674,1.4724,1.4796,1.4739,1.4819,1.493,1.4862,1.4976,1.4935,1.4986,1.5051,1.5108,1.5113,1.5213,1.5173,1.5288,1.536,1.539,1.5499,1.5513,1.5571,1.5626,1.571,1.5682,1.583,1.5773,1.5853,1.601,1.6024,1.6051,1.6071,1.6257,1.6339,1.648,1.6345,1.6524,1.6527,1.6631,1.6704,1.6755,1.6774,1.6986,1.6986,1.7089,1.7305,1.7223,1.7381,1.7457,1.7573,1.7538,1.7733,1.7694,1.7929,1.8014,1.7929,1.8126,1.8168,1.8263,1.8374,1.8455,1.851,1.874,1.8692,1.874,1.8813,1.8898,1.9134,1.9084,1.9075,1.9315,1.9324,1.941,1.9553,1.972,1.9685,1.9756,1.985,1.9986,1.9918,2.0032,2.0134,2.0166,2.0269,2.0316,2.0368,2.0487,2.0526,2.0637,2.0637,2.075,2.0844,2.109,2.11,2.1141,2.1531,2.1531,2.1681,2.1909,2.2025,2.2449,2.267,2.2937,2.3467
2.5671,2.4804,2.4294,2.387,2.3644,2.3224,2.2853,2.2599,2.2317,2.1975,2.1892,2.1484,2.1484,2.1269,2.107,2.1024,2.0839,2.0603,2.0681,2.054,2.042,2.0411,2.0199,2.0106,2.011,1.9941,1.9973,1.9756,1.9832,1.9588,1.9531,1.9436,1.9311,1.9269,1.9167,1.9017,1.8997,1.8744,1.8744,1.8732,1.8628,1.8538,1.8494,1.8374,1.8221,1.8168,1.7996,1.7937,1.7802,1.7798,1.7694,1.7454,1.745,1.7315,1.7271,1.7271,1.7052,1.7122,1.6989,1.6777,1.6832,1.6707,1.6713,1.6486,1.6381,1.6437,1.6431,1.6278,1.6257,1.6057,1.6119,1.6142,1.5963,1.5948,1.5884,1.573,1.5604,1.5688,1.5596,1.5526,1.5469,1.5428,1.532,1.5248,1.5168,1.5208,1.5077,1.4945,1.4999,1.4994,1.491,1.4846,1.4746,1.4804,1.4647,1.4694,1.4662,1.4667,1.455,1.4487,1.4552,1.4519,1.4459,1.442,1.4451,1.438,1.4449,1.4324,1.4397,1.4331,1.4359,1.4378,1.4235,1.4265,1.4242,1.4263,1.4237,1.4233,1.4235,1.424,1.418,1.4223,1.4249,1.4261,1.4305,1.423,1.4182,1.4244,1.4282,1.4307,1.4244,1.4371,1.4347,1.4361,1.4378,1.442,1.4437,1.4416,1.4432,1.4478,1.4485,1.4567,1.4538,1.4655,1.4687,1.4662,1.4786,1.4741,1.4834,1.492,1.4862,1.502,1.502,1.5095,1.5051,1.5145,1.5237,1.533,1.5392,1.5338,1.5524,1.5524,1.5554,1.5679,1.5654,1.5759,1.5853,1.596,1.5974,1.6068,1.6048,1.6244,1.636,1.6326,1.6384,1.6514,1.658,1.6643,1.6871,1.6813,1.6956,1.6996,1.7146,1.7119,1.7189,1.7129,1.7353,1.7419,1.7336,1.7552,1.7576,1.773,1.7878,1.7915,1.804,1.8085,1.816,1.8316,1.8335,1.8401,1.8463,1.8522,1.8644,1.8768,1.8704,1.8914,1.9042,1.9075,1.9192,1.9269,1.9269,1.9444,1.947,1.9483,1.9605,1.9694,1.9734,1.9769,1.9882,2.011,1.9995,2.0283,2.0241,2.0259,2.0401,2.0411,2.0492,2.072,2.0745,2.0809,2.0864,2.0984,2.1141,2.1353,2.141,2.167,2.1947,2.2363,2.2588,2.2925
2.5285,2.4574,2.3968,2.3702,2.3162,2.2812,2.2599,2.234,2.1969,2.1876,2.1579,2.1197,2.1121,2.0979,2.0764,2.0755,2.0637,2.0458,2.0415,2.034,2.0245,2.0157,1.9918,1.9873,1.9832,1.9761,1.9747,1.9601,1.9522,1.9341,1.9307,1.9129,1.9138,1.9067,1.8988,1.8825,1.8692,1.8664,1.8632,1.8483,1.827,1.8328,1.8263,1.8059,1.8081,1.7933,1.7904,1.774,1.7662,1.752,1.7506,1.7274,1.7402,1.7126,1.7099,1.7009,1.7085,1.6826,1.6835,1.6723,1.6653,1.6508,1.6508,1.6366,1.6281,1.6269,1.6169,1.6101,1.6021,1.6012,1.5925,1.5838,1.5781,1.5691,1.5654,1.559,1.5447,1.5384,1.533,1.5317,1.5176,1.5105,1.5046,1.4991,1.5015,1.4917,1.4882,1.4869,1.4799,1.4702,1.467,1.4662,1.4704,1.4535,1.4618,1.4526,1.4459,1.4437,1.4413,1.4361,1.4331,1.424,1.4331,1.4272,1.4233,1.4187,1.4159,1.4136,1.4093,1.4145,1.4177,1.4014,1.4097,1.4072,1.3985,1.4045,1.4088,1.4025,1.4043,1.4079,1.4039,1.4059,1.4043,1.4081,1.4061,1.4125,1.4012,1.4111,1.4102,1.4173,1.4125,1.415,1.4166,1.4127,1.4196,1.4226,1.4263,1.4233,1.4354,1.4326,1.4319,1.4383,1.4451,1.4516,1.4514,1.4533,1.4495,1.4647,1.4719,1.4628,1.4645,1.4776,1.4879,1.4862,1.4966,1.4981,1.5048,1.5124,1.5137,1.521,1.5285,1.5285,1.532,1.5474,1.5526,1.5507,1.5637,1.5657,1.5787,1.5963,1.5939,1.603,1.6012,1.6119,1.6223,1.6223,1.6375,1.6406,1.6524,1.665,1.6659,1.6688,1.6839,1.7006,1.7019,1.7032,1.7142,1.724,1.7302,1.7408,1.751,1.7676,1.7654,1.773,1.7676,1.7856,1.7974,1.8067,1.8172,1.8104,1.8225,1.8305,1.8541,1.8494,1.8704,1.8716,1.8756,1.8886,1.8898,1.9075,1.9205,1.9109,1.9222,1.9531,1.9375,1.9462,1.9654,1.9636,1.9837,1.9778,1.9941,1.9977,1.9886,2.0124,2.0037,2.0292,2.0373,2.0344,2.0497,2.0603,2.076,2.0784,2.1024,2.1131,2.1295,2.1574,2.1838,2.2041,2.234,2.2782
2.4875,2.4214,2.4001,2.318,2.28,2.257,2.2181,2.1969,2.174,2.1384,2.1301,2.1085,2.0969,2.0819,2.0715,2.0652,2.0449,2.0349,2.0278,2.0078,2.0227,1.9954,1.9968,1.9729,1.9676,1.9636,1.9501,1.9453,1.9354,1.9286,1.9197,1.8992,1.898,1.8865,1.8833,1.8668,1.862,1.851,1.8487,1.8339,1.8251,1.8037,1.813,1.8037,1.7915,1.7737,1.7694,1.7637,1.7552,1.7315,1.7295,1.7261,1.7075,1.7105,1.6943,1.6917,1.6803,1.6723,1.6605,1.6568,1.6443,1.6387,1.6381,1.6217,1.6048,1.5966,1.6042,1.589,1.5882,1.585,1.5744,1.571,1.5618,1.5548,1.5447,1.5371,1.5382,1.5226,1.5142,1.5087,1.5064,1.4961,1.4976,1.4846,1.4771,1.4771,1.4684,1.4759,1.4611,1.466,1.4521,1.4442,1.4423,1.4428,1.4349,1.4347,1.427,1.4319,1.4221,1.4168,1.4148,1.4079,1.4116,1.4027,1.4025,1.4018,1.405,1.4,1.3947,1.3942,1.3965,1.3998,1.3925,1.3976,1.4016,1.3797,1.3913,1.39,1.3874,1.3839,1.3947,1.3856,1.3929,1.3852,1.3909,1.3876,1.3916,1.3925,1.3916,1.3976,1.3949,1.3969,1.3994,1.4036,1.3991,1.4102,1.4097,1.4161,1.4068,1.4198,1.417,1.4319,1.4333,1.4314,1.427,1.4418,1.439,1.4485,1.4418,1.4572,1.4552,1.4599,1.4714,1.4781,1.4882,1.4809,1.4887,1.5116,1.5043,1.5022,1.515,1.5195,1.5226,1.5256,1.5428,1.5328,1.5537,1.5557,1.5685,1.566,1.5756,1.5813,1.5861,1.6024,1.6004,1.611,1.6229,1.6381,1.6369,1.6499,1.671,1.6608,1.6748,1.671,1.6781,1.6927,1.6989,1.7035,1.7122,1.7193,1.723,1.7302,1.7395,1.7598,1.7591,1.7784,1.7769,1.7915,1.7907,1.8213,1.8202,1.813,1.8417,1.8463,1.8393,1.8589,1.8569,1.8656,1.8902,1.8882,1.9046,1.8943,1.9159,1.9209,1.9277,1.9375,1.9496,1.9479,1.961,1.965,1.9716,1.9932,1.9982,1.9991,2.0009,1.9959,2.0269,2.0274,2.0349,2.0478,2.0574,2.074,2.0745,2.109,2.1059,2.1275,2.1457,2.186,2.2131,2.2611
2.4699,2.4021,2.3498,2.3329,2.2693,2.2328,2.2097,2.2014,2.151,2.1463,2.1285,2.0959,2.0854,2.0769,2.0458,2.0511,2.0292,2.018,2.025,2.0027,1.9823,1.9891,1.9729,1.9882,1.9707,1.9658,1.9397,1.9375,1.9264,1.9075,1.9084,1.8988,1.8768,1.8805,1.8612,1.8561,1.8541,1.8455,1.8236,1.8126,1.8141,1.8067,1.7838,1.7889,1.7737,1.7548,1.7669,1.7482,1.7298,1.724,1.722,1.7156,1.7006,1.6852,1.681,1.6752,1.664,1.6659,1.6508,1.6446,1.6351,1.6342,1.614,1.6059,1.6051,1.5905,1.5902,1.5798,1.577,1.5705,1.5579,1.5518,1.5576,1.5406,1.5425,1.5181,1.5126,1.509,1.5085,1.4991,1.4935,1.4874,1.4836,1.4741,1.4672,1.4704,1.4599,1.449,1.4526,1.4399,1.4413,1.4401,1.4293,1.4275,1.4217,1.4282,1.4175,1.4182,1.407,1.412,1.4075,1.4063,1.3922,1.3938,1.3973,1.3898,1.3839,1.3812,1.3905,1.3801,1.3865,1.3878,1.3834,1.3825,1.3812,1.3839,1.3793,1.3815,1.3841,1.378,1.3806,1.3854,1.3765,1.3788,1.3747,1.3819,1.3786,1.3793,1.3828,1.3834,1.3865,1.383,1.3945,1.39,1.3918,1.3967,1.3976,1.3962,1.4061,1.4116,1.4154,1.4093,1.4205,1.4196,1.4333,1.4205,1.4289,1.4305,1.4383,1.439,1.4409,1.4466,1.4606,1.4535,1.4721,1.4652,1.4869,1.4769,1.4902,1.5017,1.4999,1.4973,1.5121,1.5277,1.5131,1.5368,1.533,1.5414,1.5485,1.5637,1.5615,1.5719,1.5716,1.589,1.5864,1.6027,1.6142,1.622,1.6241,1.6357,1.6381,1.6505,1.6596,1.6774,1.6678,1.6713,1.6927,1.6894,1.7019,1.7099,1.7217,1.723,1.7278,1.7538,1.7485,1.7594,1.7708,1.7802,1.7867,1.7827,1.8119,1.8067,1.8217,1.8198,1.8389,1.8467,1.8593,1.8612,1.8664,1.8744,1.8849,1.8968,1.9067,1.8947,1.9096,1.9235,1.9315,1.9384,1.9544,1.9575,1.9654,1.9676,1.9832,1.9909,1.9995,1.9991,2.0087,2.0245,2.0138,2.0283,2.0288,2.0555,2.0603,2.0764,2.0938,2.1208,2.1405,2.1579,2.2003,2.2391
2.4574,2.387,2.3292,2.2705,2.2617,2.2175,2.186,2.1595,2.151,2.1208,2.1044,2.0974,2.0735,2.0535,2.0593,2.0373,2.0363,2.0302,2.0161,1.9895,1.9991,1.9765,1.9734,1.9632,1.9698,1.9479,1.9488,1.915,1.9192,1.9109,1.9005,1.9025,1.8817,1.8712,1.8557,1.8393,1.8424,1.8247,1.8255,1.8123,1.8011,1.7882,1.782,1.7798,1.7694,1.7562,1.751,1.7367,1.7264,1.7223,1.7092,1.6953,1.6887,1.6891,1.6781,1.6612,1.6631,1.6431,1.6415,1.629,1.6293,1.6095,1.6036,1.5963,1.5902,1.5861,1.5753,1.5702,1.5571,1.5604,1.545,1.5398,1.536,1.5306,1.5173,1.5163,1.4991,1.4981,1.4922,1.4804,1.4882,1.4699,1.4809,1.4613,1.4552,1.4511,1.4514,1.4385,1.4335,1.4282,1.4342,1.4187,1.4198,1.42,1.4079,1.4129,1.4054,1.4,1.3938,1.3965,1.3936,1.3847,1.3834,1.3817,1.3808,1.3799,1.3832,1.3815,1.3698,1.378,1.3691,1.3726,1.3683,1.3726,1.3668,1.3732,1.37,1.3719,1.3689,1.3663,1.3672,1.3657,1.3655,1.3668,1.3702,1.3691,1.3632,1.3739,1.3724,1.3741,1.3828,1.3762,1.3754,1.3815,1.3758,1.3858,1.3739,1.3867,1.3918,1.3878,1.3994,1.3902,1.3965,1.4014,1.4095,1.4102,1.4132,1.424,1.4191,1.4237,1.4373,1.4328,1.4416,1.4463,1.4535,1.465,1.4647,1.4692,1.4806,1.4779,1.4806,1.4915,1.4963,1.4958,1.5095,1.5116,1.5288,1.5422,1.5403,1.546,1.5507,1.5513,1.5671,1.5716,1.5727,1.5859,1.6068,1.608,1.6148,1.6253,1.6235,1.6357,1.6443,1.6536,1.6659,1.6752,1.6684,1.6835,1.6959,1.7026,1.7042,1.7227,1.7227,1.7367,1.7482,1.7485,1.7562,1.7853,1.7744,1.7907,1.7853,1.7955,1.8093,1.81,1.842,1.8413,1.8374,1.8494,1.8628,1.8668,1.8805,1.8853,1.8959,1.8972,1.9017,1.9205,1.9256,1.9303,1.9444,1.9401,1.961,1.9752,1.9689,1.9819,1.9913,1.9846,2.0032,2.0078,2.0259,2.0203,2.0406,2.0387,2.055,2.0627,2.0779,2.0964,2.1259,2.159,2.1832,2.2266
2.4254,2.3517,2.3004,2.2741,2.2232,2.1914,2.1632,2.1537,2.1197,2.1054,2.1044,2.0779,2.0715,2.0458,2.0392,2.033,2.0078,1.9954,1.9963,1.9756,1.9738,1.9667,1.957,1.9483,1.9509,1.9235,1.9209,1.8964,1.91,1.8914,1.8833,1.8696,1.8612,1.8573,1.8467,1.8355,1.8305,1.81,1.8026,1.7853,1.7904,1.7784,1.7697,1.751,1.7517,1.7454,1.7298,1.72,1.6992,1.7039,1.6891,1.6797,1.6748,1.6678,1.6511,1.6493,1.6375,1.6375,1.6275,1.6184,1.6048,1.6051,1.585,1.5818,1.5654,1.5604,1.5607,1.5444,1.543,1.5306,1.529,1.5203,1.5168,1.5035,1.5002,1.4925,1.4927,1.4834,1.4721,1.4692,1.4565,1.4545,1.4509,1.4509,1.4397,1.438,1.4161,1.4258,1.4177,1.4159,1.4182,1.4077,1.4141,1.4032,1.4032,1.3927,1.3962,1.3834,1.3847,1.3799,1.3828,1.3786,1.3769,1.3745,1.3719,1.3676,1.3672,1.3632,1.361,1.3602,1.3653,1.3553,1.3566,1.3524,1.3568,1.3526,1.3524,1.3507,1.3507,1.3585,1.3551,1.356,1.3482,1.3579,1.3457,1.3553,1.3555,1.3598,1.3514,1.3591,1.3572,1.3585,1.3617,1.3629,1.3655,1.3663,1.3685,1.3681,1.3713,1.3804,1.3836,1.3847,1.3902,1.3929,1.3976,1.398,1.4066,1.4068,1.4036,1.4184,1.4157,1.4177,1.4251,1.4298,1.4392,1.4375,1.4461,1.4487,1.4613,1.466,1.4739,1.4744,1.4859,1.4786,1.4935,1.4917,1.5171,1.5171,1.528,1.5304,1.5363,1.5436,1.5524,1.5524,1.5601,1.5694,1.5919,1.5801,1.5977,1.6068,1.6196,1.6226,1.6311,1.6387,1.6418,1.6502,1.6574,1.6618,1.6659,1.6822,1.695,1.7035,1.7186,1.7152,1.7233,1.7333,1.7339,1.7436,1.7506,1.773,1.778,1.7805,1.797,1.7929,1.8141,1.8266,1.8202,1.8274,1.8487,1.8573,1.8648,1.8724,1.8805,1.8939,1.9038,1.8984,1.9163,1.9205,1.9205,1.9401,1.9358,1.9518,1.9488,1.9689,1.9667,1.9778,1.9805,1.9945,1.9959,2.012,2.0245,2.0231,2.0236,2.0411,2.0589,2.0705,2.1059,2.1285,2.16,2.2164
2.4021,2.3285,2.2907,2.2466,2.1953,2.1849,2.1269,2.1332,2.1121,2.1004,2.0799,2.074,2.0584,2.0468,2.0106,2.0027,2.0018,1.9927,1.9877,1.9689,1.9654,1.9685,1.9457,1.944,1.9401,1.9071,1.926,1.9104,1.889,1.8768,1.8886,1.8692,1.8565,1.8463,1.8324,1.8359,1.8052,1.8089,1.7878,1.7882,1.7776,1.7654,1.7415,1.7513,1.7388,1.7274,1.7223,1.7092,1.7006,1.69,1.6704,1.6691,1.6631,1.6552,1.653,1.6449,1.6244,1.6281,1.6196,1.608,1.5969,1.5798,1.5702,1.5688,1.5601,1.5439,1.5502,1.5384,1.5301,1.5248,1.5208,1.5056,1.4956,1.495,1.493,1.4819,1.4746,1.4707,1.4569,1.4538,1.4504,1.4497,1.4394,1.4378,1.4352,1.4207,1.4247,1.412,1.4081,1.4118,1.3991,1.3956,1.3945,1.3945,1.3856,1.3867,1.3767,1.3736,1.3715,1.3715,1.3721,1.3702,1.3615,1.3583,1.352,1.352,1.357,1.3522,1.3532,1.352,1.3478,1.3476,1.3338,1.3398,1.3416,1.3453,1.3472,1.3487,1.3412,1.3445,1.342,1.3373,1.3457,1.3398,1.3408,1.3447,1.3441,1.347,1.3495,1.3429,1.3476,1.3587,1.3524,1.3532,1.3568,1.3549,1.3549,1.3585,1.3623,1.367,1.3634,1.3726,1.3773,1.3861,1.3741,1.3887,1.3845,1.3976,1.3982,1.3978,1.4068,1.412,1.4205,1.4164,1.4256,1.4296,1.4373,1.4475,1.4463,1.4586,1.4538,1.4679,1.4643,1.4784,1.4892,1.4902,1.4958,1.4986,1.51,1.5176,1.5288,1.5216,1.5398,1.5444,1.5507,1.5663,1.564,1.5776,1.5827,1.5873,1.5957,1.6092,1.6145,1.6229,1.6223,1.6468,1.6493,1.6643,1.6577,1.6678,1.6781,1.6858,1.7002,1.7079,1.7142,1.7213,1.7281,1.7426,1.758,1.7633,1.7608,1.7744,1.7838,1.7966,1.8104,1.8138,1.8119,1.8232,1.842,1.842,1.864,1.8581,1.8788,1.8772,1.8861,1.8869,1.8988,1.8968,1.9171,1.9332,1.9281,1.9418,1.9518,1.9636,1.9632,1.9725,1.9859,1.9832,2.005,2.0005,2.0014,2.011,2.0311,2.0387,2.0506,2.0632,2.0938,2.108,2.1489,2.1876
2.3792,2.3174,2.2794,2.2363,2.2041,2.1681,2.1431,2.1121,2.0943,2.075,2.0666,2.0511,2.0406,2.0387,2.0143,2.0208,1.9891,1.985,1.9886,1.9725,1.9645,1.9557,1.9431,1.932,1.9197,1.9109,1.8988,1.8951,1.8951,1.8736,1.8676,1.8561,1.8347,1.844,1.8213,1.8108,1.8115,1.7963,1.7787,1.7676,1.7651,1.7583,1.7457,1.7343,1.7285,1.7122,1.7082,1.7035,1.6822,1.6806,1.6624,1.6577,1.6363,1.6477,1.6299,1.6287,1.6272,1.6101,1.6045,1.5908,1.5899,1.5824,1.5635,1.5582,1.5526,1.5551,1.5466,1.536,1.521,1.5051,1.5079,1.492,1.4961,1.4869,1.4821,1.4697,1.4682,1.4601,1.4519,1.4473,1.4444,1.4387,1.4305,1.4249,1.4207,1.4228,1.4014,1.3953,1.3938,1.3965,1.3861,1.3863,1.3793,1.3823,1.3743,1.3754,1.3758,1.3704,1.3713,1.3585,1.3615,1.357,1.3581,1.3476,1.3447,1.3451,1.3441,1.3392,1.3462,1.3389,1.3379,1.3318,1.342,1.3349,1.3304,1.3272,1.3363,1.3359,1.3361,1.3324,1.3286,1.3416,1.3276,1.3332,1.3338,1.3345,1.3292,1.3404,1.3379,1.334,1.3431,1.3389,1.348,1.346,1.348,1.3537,1.3537,1.3482,1.3478,1.3535,1.3644,1.3606,1.3681,1.3676,1.3782,1.381,1.3773,1.3852,1.3918,1.3965,1.3918,1.4052,1.4021,1.4118,1.4154,1.424,1.4279,1.4314,1.4413,1.4528,1.4423,1.4535,1.4611,1.4599,1.4729,1.4814,1.4826,1.4897,1.5038,1.4979,1.5192,1.516,1.5229,1.5309,1.5436,1.5557,1.556,1.5759,1.5685,1.5922,1.5824,1.5986,1.6107,1.622,1.6244,1.6232,1.6381,1.6418,1.6583,1.6672,1.672,1.6755,1.6917,1.7032,1.7042,1.7122,1.7122,1.7298,1.735,1.7531,1.7559,1.7704,1.7733,1.79,1.7853,1.7977,1.8115,1.8221,1.8259,1.8335,1.8479,1.8541,1.866,1.8692,1.8748,1.8882,1.8898,1.8955,1.9146,1.9117,1.9281,1.9367,1.947,1.9401,1.954,1.9601,1.9725,1.9765,1.9891,1.9932,1.9923,1.9973,2.0259,2.025,2.0454,2.0598,2.0799,2.0989,2.1316,2.1783
2.36,2.2955,2.253,2.2209,2.1854,2.141,2.1285,2.1105,2.0928,2.0789,2.0794,2.0564,2.0321,2.0222,2,2.0023,1.9927,1.9801,1.9756,1.9694,1.9654,1.9427,1.9401,1.9235,1.926,1.9113,1.9025,1.8918,1.8724,1.8728,1.8577,1.8561,1.8463,1.8251,1.8198,1.8217,1.7929,1.7926,1.7722,1.7662,1.7513,1.7388,1.7391,1.721,1.7268,1.7002,1.7016,1.6829,1.6758,1.6605,1.6571,1.6474,1.6403,1.6403,1.6269,1.6199,1.6107,1.6051,1.5916,1.5844,1.5761,1.5674,1.5571,1.5532,1.545,1.5352,1.5277,1.5158,1.5092,1.5027,1.4935,1.4938,1.4814,1.4734,1.4674,1.463,1.4548,1.4423,1.4387,1.4387,1.4335,1.4284,1.4177,1.4182,1.4048,1.4109,1.4075,1.3925,1.3885,1.3834,1.3839,1.3756,1.3765,1.3687,1.3745,1.3629,1.3564,1.3553,1.3524,1.3522,1.3474,1.3478,1.3431,1.3396,1.3462,1.3365,1.3367,1.3318,1.3355,1.3334,1.3264,1.3266,1.33,1.3288,1.3225,1.3221,1.3148,1.3235,1.3207,1.3215,1.3142,1.3262,1.326,1.3198,1.3334,1.3235,1.3243,1.329,1.3256,1.3288,1.3229,1.3357,1.3347,1.3367,1.3355,1.3392,1.3398,1.3365,1.348,1.3487,1.3499,1.3543,1.3514,1.3627,1.3668,1.3642,1.367,1.3708,1.378,1.3898,1.3925,1.3951,1.3976,1.4036,1.4102,1.4134,1.4189,1.4221,1.4265,1.4347,1.4342,1.4432,1.4478,1.4608,1.4567,1.4625,1.4726,1.4769,1.4864,1.5004,1.5064,1.5053,1.5173,1.5301,1.5328,1.5395,1.5466,1.5546,1.5691,1.5816,1.5833,1.5945,1.5928,1.601,1.6151,1.6184,1.6311,1.6424,1.6465,1.6489,1.6564,1.665,1.6755,1.6907,1.6887,1.7049,1.7099,1.7227,1.7364,1.7426,1.7541,1.7598,1.7694,1.774,1.7827,1.7929,1.8074,1.8119,1.8175,1.8386,1.8324,1.8545,1.8494,1.8728,1.8644,1.8865,1.8886,1.8853,1.9034,1.9088,1.9159,1.9192,1.9431,1.9462,1.9592,1.9667,1.9601,1.981,1.981,1.9873,1.9986,2.0055,2.0064,2.0069,2.0274,2.0463,2.0764,2.0923,2.1337,2.159
